     10 d 17 2
     10 d 223 1
     10 d 288 1
     10 d 40 1
     10 d 41 5
     10 d 63 1
     10 d 66 1
     10 e 29 1
     10 f 10 1
     10 f 38 1
     10 f 69 1
     10 g 13 1
     10 g 41 2
     11 a 11 1
     11 a 144 1
     11 a 160 1
     11 a 4 3
     11 a 47 2
     11 a 60 8
     11 a 86 1
     11 a 9 1
     11 b 1 28
     11 b 40 1
     11 b 41 1
     11 b 86 1
     11 c 110 1
     11 c 16 1
     11 c 17 1
     11 c 78 2
     11 c 97 3
     11 d 100 2
     11 d 12 1
     11 d 141 1
     11 d 160 1
     11 d 163 1
     11 d 367 1
     11 d 52 3
     11 d 61 1
     11 d 68 6
     11 d 74 3
     11 d 92 2
     11 e 26 1
     11 f 23 38
     11 g 3 15
     11 g 41 11
     11 g 69 1
     12 a 156 1
     12 a 42 1
     12 a 56 1
     12 a 64 1
     12 b 25 1
     12 b 3 4
     12 b 34 1
     12 b 46 1
     12 b 85 7
     12 c 1 6
     12 c 23 13
     12 c 55 4
     12 c 72 2
     12 c 76 1
     12 d 115 1
     12 d 18 1
     12 d 265 1
     12 d 58 58
     12 d 77 1
     12 d 89 1
     12 d 94 1
     12 e 19 1
     12 f 6 1
     12 g 32 1
     12 g 40 1
     12 g 43 1
     13 a 24 10
     13 a 61 1
     13 a 87 1
     13 a 89 1
     13 b 1 11
     13 b 17 1
     13 b 34 6
     13 b 3 6
     13 b 49 2
     13 b 85 1
     13 b 88 1
     13 c 10 1
     13 c 1 22
     13 c 15 1
     13 c 23 12
     13 c 23 14
     13 c 23 4
     13 c 23 8
     13 c 56 3
     13 c 6 1
     13 c 70 1
     13 c 84 1
     13 c 90 1
     13 d 106 1
     13 d 136 1
     13 d 170 1
     13 d 26 3
     13 d 290 1
     13 d 79 2
     14 a 152 1
     14 a 24 13
     14 a 245 1
     14 a 38 1
     14 a 7 1
     14 a 80 1
     14 b 106 1
     14 b 23 1
     14 b 40 16
     14 b 96 1
     14 c 101 1
     14 c 121 1
     14 c 32 1
     14 c 34 1
     14 c 81 1
     14 c 91 1
     14 d 134 1
     14 d 15 3
     14 d 177 1
     14 d 58 32
     14 d 58 36
     14 d 79 5
     14 f 19 1
     14 g 41 8
     14 g 49 1
     15 a 11 2
     15 a 24 9
     15 a 25 2
     15 a 73 1
     15 a 96 1
     15 b 52 1
     15 b 70 1
     15 b 77 3
     15 c 7 1
     15 d 150 1
     16 a 118 7
     16 a 139 1
     16 b 44 1
     16 c 8 5
     16 d 142 2
     16 d 58 29
     16 d 58 3
     16 d 86 1
     16 g 20 1
     16 g 3 2
     17 a 116 1
     17 a 130 1
     17 a 16 1
     17 a 238 1
     17 b 12 1
     17 b 3 1
     17 b 40 6
     17 c 48 1
     17 c 51 4
     17 c 88 1
     17 d 1 1
     17 d 110 6
     17 d 127 1
     17 d 129 1
     17 d 143 1
     17 d 190 1
     17 d 198 1
     17 f 29 1
     17 g 41 3
     18 a 204 1
     18 a 4 13
     18 a 53 1
     18 c 120 1
     18 d 189 1
     18 d 58 11
     18 d 58 26
     18 d 58 53
     18 f 4 7
     18 g 52 1
     19 a 60 2
     19 b 34 4
     19 c 1 18
     19 c 119 1
     19 c 1 5
     19 c 18 1
     19 d 139 1
     19 d 171 1
     19 d 24 1
     19 d 4 1
     19 d 41 2
     19 d 79 7
     19 e 18 1
     19 f 4 1
     19 g 12 1
     19 g 3 13
     20 a 27 1
     20 a 28 3
     20 a 39 2
     20 a 83 1
     20 c 1 21
     20 c 129 1
     20 c 51 1
     20 c 57 1
     20 c 86 1
     20 d 224 1
     20 d 79 3
     20 d 95 2
     20 e 22 1
     20 e 5 1
     21 a 126 1
     21 b 121 6
     21 b 1 29
     21 c 1 16
     21 c 1 17
     21 c 65 1
     21 d 110 1
     21 d 227 1
     21 d 58 31
     21 f 26 1
     21 g 3 3
     22 a 55 1
     22 b 121 5
     22 d 87 1
     22 g 46 1
     23 a 118 9
     23 a 6 1
     23 a 65 1
     23 b 34 10
     23 b 69 13
     23 d 101 1
     23 d 15 2
     23 d 79 4
     23 e 17 1
     24 a 2 3
     24 b 1 4
     24 b 15 1
     24 b 40 5
     24 b 78 1
     24 c 50 1
     24 d 118 1
     24 d 6 1
     25 a 103 1
     25 a 132 1
     25 a 52 1
     25 b 67 2
     25 b 84 1
     25 c 1 14
     25 c 53 2
     25 c 6 2
     25 d 58 10
     25 f 14 1
     25 g 1 1
     26 b 21 1
     26 b 52 2
     26 d 117 1
     26 d 126 1
     26 d 151 1
     26 d 15 6
     26 g 68 1
     27 b 84 2
     27 c 46 1
     27 d 120 1
     27 d 68 2
     27 d 73 1
     27 g 3 9
     27 g 41 5
     28 a 102 4
     28 a 69 1
     28 a 91 1
     28 c 42 1
     28 c 62 1
     28 d 128 1
     28 d 58 56
     28 f 3 1
     28 g 3 1
     29 a 24 3
     29 a 43 1
     29 b 2 5
     29 b 61 1
     29 c 1 15
     29 c 23 10
     29 d 50 1
     30 a 74 1
     30 b 49 1
     30 c 44 1
     30 d 16 1
     30 d 58 9
     31 b 30 5
     31 d 13 1
     31 f 43 1
     31 g 9 1
     32 b 74 1
     32 c 43 1
     32 c 73 1
     32 d 110 2
     32 d 15 7
     33 a 21 1
     33 a 77 1
     34 b 26 1
     34 b 34 5
     34 b 80 1
     34 d 185 1
     34 g 24 1
     35 b 33 1
     35 b 42 4
     35 b 92 1
     35 c 33 1
     35 d 167 1
     36 c 31 1
     36 c 41 1
     36 e 7 1
     37 a 8 1
     37 b 1 8
     37 b 2 3
     37 d 58 17
     37 d 96 1
     38 b 35 1
     38 c 60 1
     38 d 166 1
     38 d 58 18
     38 f 4 3
     39 d 145 1
     39 f 1 4
     40 b 69 4
     40 d 165 1
     40 d 218 1
     40 d 5 1
     40 d 58 1
     40 g 14 1
     41 b 2 2
     41 b 22 1
     41 c 25 1
     41 c 71 1
     41 d 17 1
     41 e 1 1
     41 f 13 1
     42 a 121 1
     42 a 93 1
     42 d 21 1
     43 c 116 1
     43 c 80 1
     43 d 159 1
     43 e 23 1
     44 b 42 1
     44 b 43 3
     45 a 28 1
     45 b 68 1
     45 c 1 12
     45 d 42 1
     46 a 4 6
     46 b 40 2
     46 b 85 4
     46 d 37 1
     47 d 51 1
     47 d 58 5
     47 d 90 1
     48 a 138 1
     48 b 1 6
     49 a 211 1
     49 a 5 2
     49 d 79 1
     49 g 18 1
     50 b 34 9
     50 b 43 4
     50 c 1 1
     50 d 130 1
     50 d 81 1
     50 e 6 1
     50 g 17 1
     50 g 44 1
     50 g 50 1
     51 b 42 2
     51 d 58 6
     52 b 11 1
     52 b 7 1
     52 d 80 1
     53 a 127 1
     53 b 45 1
     53 b 62 1
     53 b 72 1
     54 a 40 1
     54 b 122 1
     54 c 124 1
     54 c 30 1
     55 a 29 3
     55 c 56 5
     55 c 92 2
     56 c 97 1
     56 g 3 6
     57 d 113 1
     57 d 211 1
     58 a 102 1
     58 b 82 3
     58 d 109 1
     58 d 44 1
     59 a 2 11
     59 b 34 13
     59 c 36 1
     60 d 122 1
     60 g 8 1
     61 e 8 1
     62 a 60 1
     62 c 10 2
     62 c 52 1
     62 d 110 3
     63 c 58 1
     64 d 104 1
     65 c 79 1
     65 d 142 1
     66 a 128 1
     66 c 78 1
     66 d 26 1
     67 c 1 4
     68 c 1 7
     68 c 23 5
     69 a 29 2
     69 b 82 2
     69 c 26 2
     69 d 15 4
     69 g 7 1
     70 b 81 1
     70 c 23 16
     71 a 123 1
     71 a 26 1
     71 b 38 1
     71 d 58 4
     72 b 19 1
     72 c 77 1
     75 a 35 1
     75 d 129 3
     75 d 20 1
     76 c 72 1
     76 d 131 1
     77 a 133 1
     77 d 9 1
     78 a 100 1
     78 c 56 2
     78 c 87 1
     79 d 157 1
     82 d 32 1
     83 d 93 1
     85 d 2 1
     86 d 162 1
     87 a 118 8
     87 b 71 1
     88 a 118 1
     90 c 68 1
     93 c 1 9
     93 c 45 1
     95 c 61 1
     97 c 82 1
     97 g 3 11
     98 a 22 1
     98 d 22 1
     99 b 50 1
     99 d 14 1
    102 d 153 1
    103 c 3 1
    105 c 1 2
    106 d 19 1
    109 b 82 1
    110 d 92 1
    113 c 55 3
    114 d 38 1
    114 d 54 1
    115 d 17 4
    117 c 1 11
    123 c 26 1
    123 g 3 7
    128 a 3 1
    131 c 23 1
    132 b 18 1
    132 c 93 1
    133 e 3 1
    137 d 3 1
    142 b 60 1
    144 d 108 1
    146 c 108 1
    148 b 55 1
    149 g 39 1
    154 a 25 1
    155 d 169 1
    159 a 104 1
    165 b 6 1
    166 c 1 10
    167 c 14 1
    171 a 45 1
    184 b 1 2
    196 g 37 1
    197 b 121 4
    207 b 1 18
    207 b 36 1
    209 b 47 1
    212 b 34 2
    220 b 40 4
    220 c 55 1
    223 a 39 1
    227 a 4 1
    230 c 95 1
    230 d 15 1
    241 d 58 7
    253 a 1 1
    267 c 66 1
    297 b 29 1
    307 c 69 1
    330 c 67 1
    331 c 94 1
    354 c 1 8
    364 d 144 1
    374 a 4 5
    561 c 47 1
    814 c 2 1
    879 c 37 1
   4119 b 1 1
